case_keep,run,policy,q_idx,question,reference,raw_reference,base_answer,final_answer,base_ok_score,final_ok_score,delta_ok_score,base_gold_ok,final_gold_ok,base_ent,base_con,final_ent,final_con,base_vs_reference,final_vs_reference,improvement_type,action
0,0,base,364,where does the expression as the crow flies come from,Charles Dickens's novel Oliver Twist,Charles Dickens's novel Oliver Twist,Crow flies,Crow flies,0.0,0.0,0.0,False,False,0.08374796062707901,0.6927390694618225,0.08374796062707901,0.6927390694618225,contradict,contradict,still_wrong,base_keep
0,0,base,525,who was last person to be executed in us,Ruben Cardenas Ramirez,Ruben Cardenas Ramirez,Dustin Higgs,Dustin Higgs,0.0,0.0,0.0,False,False,0.002481672214344144,0.9941264390945435,0.002481672214344144,0.9941264390945435,contradict,contradict,still_wrong,base_keep
0,0,base,223,where do the greasers live in the outsiders,"Tulsa, Oklahoma","Tulsa, Oklahoma",Cherokee Street,Cherokee Street,0.06142357448115945,0.06215714812278748,0.0007335736416280297,False,False,0.11318512260913849,0.18921425938606262,0.11318512260913849,0.18921425938606262,neutral,neutral,still_wrong,base_keep
0,0,base,571,when did the international space station go into space,1998,1998,1998,1998,0.9185231912555173,0.9195192325534298,0.000996041297912531,True,True,0.9410737156867981,0.012412390671670437,0.9410737156867981,0.012412390671670437,entailed,entailed,already_correct,base_keep
0,0,base,395,who sang the end of the world as we know it,R.E.M.,R.E.M.,REM,REM,0.7929471960663796,0.7989843542128802,0.006037158146500521,True,True,0.8302835822105408,0.07523845136165619,0.8302835822105408,0.07523845136165619,entailed,entailed,already_correct,base_keep
0,0,base,65,if a piece of music is perceived to have changed key then we say the piece has,transposed,transposed,Key,Key,0.07806608602404594,0.07985969595611095,0.00179360993206501,False,False,0.43172964453697205,0.2450498789548874,0.43172964453697205,0.2450498789548874,neutral,neutral,still_wrong,base_keep
0,0,base,19,which material is the heaviest in term of density,Osmium,Osmium,Uranium,Uranium,0.0,0.0,0.0,False,False,0.07853777706623077,0.8466784954071045,0.07853777706623077,0.8466784954071045,contradict,contradict,still_wrong,base_keep
0,0,base,587,what happens to the rbc in acute hemolytic reaction,rapid destruction of the donor red blood cells by host antibodies,rapid destruction of the donor red blood cells by host antibodies,RBC lysis,RBC lysis,0.3148546254634857,0.3221415801346302,0.0072869546711444855,False,False,0.505968451499939,0.18919339776039124,0.505968451499939,0.18919339776039124,entailed,entailed,still_wrong,base_keep
0,0,base,617,who was on the first season of dwts,Trista Sutter,Trista Sutter,Emmitt Smith,Emmitt Smith,0.0,0.0,0.0,False,False,0.0034526768140494823,0.9918530583381653,0.0034526768140494823,0.9918530583381653,contradict,contradict,still_wrong,base_keep
0,0,base,583,who is the girl in the hinder video lips of an angel,Emmanuelle Chriqui,Emmanuelle Chriqui,Haley,Haley,0.0,0.0,0.0,False,False,0.015282067470252514,0.9768489003181458,0.015282067470252514,0.9768489003181458,contradict,contradict,still_wrong,base_keep
0,0,base,178,who won la liga in the last 10 years,Real Madrid,Real Madrid,Barcelona,Barcelona,0.0,0.0,0.0,False,False,0.0032184054143726826,0.9924483299255371,0.0032184054143726826,0.9924483299255371,contradict,contradict,still_wrong,base_keep
0,0,base,498,who is the chief economic advisor of india,Arvind Subramanian,Arvind Subramanian,Dr. Subramanian Swamy,Dr. Subramanian Swamy,0.0,0.0,0.0,False,False,0.053962044417858124,0.8014357686042786,0.053962044417858124,0.8014357686042786,contradict,contradict,still_wrong,base_keep
0,0,base,537,who got the first arjun award in athletics,Gurbachan Singh Randhawa,Gurbachan Singh Randhawa,Sushil Kumar,Sushil Kumar,0.0,0.0,0.0,False,False,0.008903158828616142,0.9806588888168335,0.008903158828616142,0.9806588888168335,contradict,contradict,still_wrong,base_keep
0,0,base,173,who wrote shes always a woman to me,Billy Joel,Billy Joel,Joni Mitchell,Joni Mitchell,0.0,0.0,0.0,False,False,0.005635179579257965,0.9875261187553406,0.005635179579257965,0.9875261187553406,contradict,contradict,still_wrong,base_keep
0,0,base,352,when does season 8 for blue bloods start,"September 29, 2017","September 29, 2017","28, 2018","28, 2018",0.0,0.0,0.0,False,False,0.009607302024960518,0.9770673513412476,0.009607302024960518,0.9770673513412476,contradict,contradict,still_wrong,base_keep
0,0,base,755,why is the red river named the red river,named for the red-bed country of its watershed,named for the red-bed country of its watershed,its color,its color,0.3394861566834152,0.3394861566834152,0.0,False,False,0.45975014567375183,0.016685131937265396,0.45975014567375183,0.016685131937265396,neutral,neutral,still_wrong,base_keep
0,0,base,105,who invented the glasses that give sight to the blind,Conrad Lewis,Conrad Lewis,Sir Francis Galton,Sir Francis Galton,0.0,0.0,0.0,False,False,0.0022742401342839003,0.9941670894622803,0.0022742401342839003,0.9941670894622803,contradict,contradict,still_wrong,base_keep
0,0,base,358,most of new zealands land supports which economic activity,Pastoral farming,Pastoral farming,Agriculture,Agriculture,0.6144004001189023,0.6151885597873479,0.0007881596684455872,False,False,0.825018048286438,0.01836521364748478,0.825018048286438,0.01836521364748478,entailed,entailed,still_wrong,base_keep
0,0,base,188,what is the movie dazed and confused about,follows various groups of Texas teenagers during the last day of school in 1976,follows various groups of Texas teenagers during the last day of school in 1976,about... (1993),about... (1993),0.0,0.0,0.0,False,False,0.0046090311370790005,0.9875998497009277,0.0046090311370790005,0.9875998497009277,contradict,contradict,still_wrong,base_keep
0,0,base,120,when boy meets girl waiting for a star to fall,1988,1988,Love,Love,0.02554043252021075,0.0259957492351532,0.00045531671494244974,False,False,0.15782257914543152,0.370021253824234,0.15782257914543152,0.370021253824234,neutral,neutral,still_wrong,base_keep
0,0,base,456,who did the astros play last time they were in the world series,Los Angeles Dodgers,Los Angeles Dodgers,Astros,Astros,0.0,0.0,0.0,False,False,0.01880638115108013,0.9721398949623108,0.01880638115108013,0.9721398949623108,contradict,contradict,still_wrong,base_keep
0,0,base,634,who wrote knock knock knocking on heavens door,Bob Dylan,Bob Dylan,Bob Dylan,Bob Dylan,0.9125976055068895,0.9129867822770029,0.00038917677011340857,True,True,0.9474577307701111,0.020772619172930717,0.9474577307701111,0.020772619172930717,entailed,entailed,already_correct,base_keep
0,0,base,552,where is fulda and what is its significance,"Hesse, Germany","Hesse, Germany",is in Germany,is in Germany,0.5947005706024356,0.594888532452751,0.0001879618503153324,False,False,0.8904922604560852,0.005982548464089632,0.8904922604560852,0.005982548464089632,entailed,entailed,still_wrong,base_keep
0,0,base,102,where is wind power used most in the united states,Texas,Texas,Texas,Texas,0.8611922515695916,0.9105455054109917,0.0493532538414001,True,True,0.9208461046218872,0.01229799259454012,0.9208461046218872,0.01229799259454012,entailed,entailed,already_correct,base_keep
0,0,base,504,the secret of crickley hall how many episodes,3,3,6,6,0.0,0.0,0.0,False,False,0.024715039879083633,0.8925758600234985,0.024715039879083633,0.8925758600234985,contradict,contradict,still_wrong,base_keep
0,0,base,653,where does new crust come from in sea floor spreading,volcanic activity,volcanic activity,Magma,Magma,0.2850123742595315,0.2874928431585432,0.0024804688990116563,False,False,0.6530110836029053,0.12155673652887344,0.6530110836029053,0.12155673652887344,entailed,entailed,still_wrong,base_keep
0,0,base,600,when is if loving you is wrong coming back season 4,"March 7, 2018","March 7, 2018",the network,the network,0.0,0.0,0.0,False,False,0.10324805229902267,0.22800466418266296,0.10324805229902267,0.22800466418266296,neutral,neutral,still_wrong,base_keep
0,0,base,90,the road that connects the tombs is called,"the ""Spirit Way"" (pinyin: Shéndào)","the ""Spirit Way"" (pinyin: Shéndào)",Tombs Road,Tombs Road,0.0,0.0,0.0,False,False,0.05193537101149559,0.8708693385124207,0.05193537101149559,0.8708693385124207,contradict,contradict,still_wrong,base_keep
0,0,base,160,what college does everyone in gossip girl go to,New York University,New York University,Constance Billard,Constance Billard,0.0,0.0,0.0,False,False,0.0998629629611969,0.6690922975540161,0.0998629629611969,0.6690922975540161,contradict,contradict,still_wrong,base_keep
0,0,base,767,love is not love that alters when it alteration finds meaning,Sonnet 116,Sonnet 116,Alteration,Alteration,0.0,0.0,0.0,False,False,0.330249547958374,0.5413532257080078,0.330249547958374,0.5413532257080078,contradict,contradict,still_wrong,base_keep
0,0,base,540,what are the power of supreme court in the philippines,administrative supervision over all courts and the personnel thereof,administrative supervision over all courts and the personnel thereof,Judicial review,Judicial review,0.0033678097650408773,0.004181849956512454,0.0008140401914715767,False,False,0.2718782126903534,0.47909075021743774,0.2718782126903534,0.47909075021743774,neutral,neutral,still_wrong,base_keep
0,0,base,392,the chinese dragons are protectors of how many seas diggy,Four,Four,Two,Two,0.0,0.0,0.0,False,False,0.02186466008424759,0.9577942490577698,0.02186466008424759,0.9577942490577698,contradict,contradict,still_wrong,base_keep
0,0,base,435,who wrote somewhere there's a place for us,Leonard Bernstein,Leonard Bernstein,Ervin Drake,Ervin Drake,0.0,0.0,0.0,False,False,0.014842893928289413,0.9757118225097656,0.014842893928289413,0.9757118225097656,contradict,contradict,still_wrong,base_keep
0,0,base,582,who proposed that electrons behave like waves and particles,"Max Planck, Albert Einstein, Louis de Broglie, Arthur Compton, Niels Bohr and many others","Max Planck, Albert Einstein, Louis de Broglie, Arthur Compton, Niels Bohr and many others",De Broglie,De Broglie,0.4514942753128708,0.45395998144522315,0.0024657061323523632,False,False,0.8347029685974121,0.08976677805185318,0.8347029685974121,0.08976677805185318,entailed,entailed,still_wrong,base_keep
0,0,base,351,where does the phrase rock chalk jayhawk come from,the university's science club in 1886,the university's science club in 1886,Kansas,Kansas,0.0,0.0,0.0,False,False,0.08412803709506989,0.7358103394508362,0.08412803709506989,0.7358103394508362,contradict,contradict,still_wrong,base_keep
0,0,base,644,where was the original planet of the apes filmed at,California,California,California,California,0.9013472151150927,0.9146664898982272,0.013319274783134438,True,True,0.9346468448638916,0.014155191369354725,0.9346468448638916,0.014155191369354725,entailed,entailed,already_correct,base_keep
0,0,base,797,where does a brisket come from on a cow,the breast or lower chest,the breast or lower chest,the chest,the chest,0.7480599179288506,0.7347006798495672,-0.013359238079283409,False,False,0.9142612814903259,0.02508704923093319,0.9142612814903259,0.02508704923093319,entailed,entailed,still_wrong,base_keep
0,0,base,490,who are the cast members of ncis new orleans,Scott Bakula,Scott Bakula,Vanessa Ferlito,Vanessa Ferlito,0.0,0.0,0.0,False,False,0.007129364646971226,0.9842137098312378,0.007129364646971226,0.9842137098312378,contradict,contradict,still_wrong,base_keep
0,0,base,511,when was the internet introduced to the public,September 1993,September 1993,1991,1991,0.0,0.0,0.0,False,False,0.032544977962970734,0.9407863616943359,0.032544977962970734,0.9407863616943359,contradict,contradict,still_wrong,base_keep
0,0,base,781,who had the most governmental power under the articles of confederation,the states,the states,King George III,King George III,0.0,0.0,0.0,False,False,0.03475328907370567,0.8674248456954956,0.03475328907370567,0.8674248456954956,contradict,contradict,still_wrong,base_keep
0,0,base,512,when is the womens ice skating for the olympics,21–23 February,21–23 February,February,February,0.8420366256327058,0.845264676848116,0.0032280512154102547,True,True,0.94418865442276,0.006035408936440945,0.94418865442276,0.006035408936440945,entailed,entailed,already_correct,base_keep
0,0,base,96,when was i don't like mondays released,21 July 1979,21 July 1979,1985,1985,0.0,0.0,0.0,False,False,0.020072633400559425,0.9587042927742004,0.020072633400559425,0.9587042927742004,contradict,contradict,still_wrong,base_keep
0,0,base,788,when did little house on the praire air,"September 11, 1974 (1974-09-11) – March 21, 1983","September 11, 1974 (1974-09-11) – March 21, 1983",aired in 1974,aired in 1974,0.4710019488260151,0.4710942758619786,9.23270359635131e-05,False,False,0.6057124733924866,0.12051495909690857,0.6057124733924866,0.12051495909690857,entailed,entailed,still_wrong,base_keep
0,0,base,266,total goals scored by ronaldo in la liga,309,309,27,27,0.0,0.0,0.0,False,False,0.07777567952871323,0.8929803371429443,0.07777567952871323,0.8929803371429443,contradict,contradict,still_wrong,base_keep
0,0,base,661,when will notre dame played michigan state again,2026,2026,Soon,Soon,0.27855455137323587,0.2788102083839476,0.0002556570107117295,False,False,0.4038708508014679,0.0033504851162433624,0.4038708508014679,0.0033504851162433624,neutral,neutral,still_wrong,base_keep
0,0,base,74,what episode of pll does jenna get her sight back,If These Dolls Could Talk,If These Dolls Could Talk,Episode 12,Episode 12,0.23732814233750107,0.23732814233750107,0.0,False,False,0.052059322595596313,0.11056002974510193,0.052059322595596313,0.11056002974510193,neutral,neutral,still_wrong,base_keep
0,0,base,60,what is a cup measurement in american recipes,equal to half a liquid pint,equal to half a liquid pint,cup,cup,0.011587654054164884,0.017149585485458377,0.005561931431293493,False,False,0.3932948112487793,0.41425207257270813,0.3932948112487793,0.41425207257270813,neutral,neutral,still_wrong,base_keep
0,0,base,747,who was elected president in mexico in 2000,Vicente Fox,Vicente Fox,Vicente Fox,Vicente Fox,0.8646038046479224,0.8655176049470901,0.0009138002991676553,True,True,0.9025431871414185,0.04500162601470947,0.9025431871414185,0.04500162601470947,entailed,entailed,already_correct,base_keep
