question,answer
Game of thrones is a fantasy epic.,"LABEL: REFUTED
REASON: The show is clearly set in a fictional world with magic, dragons, and supernatural elements, which are all hallmarks of fantasy."
Mike Pence did not cut taxes in Indiana.,"LABEL: REFUTED
REASON: The evidence provided suggests that Mike Pence did indeed cut taxes in Indiana during his time as governor, specifically by passing the ""Tax Cuts and Reforms"" bill in 2013."
Mike Pence did not cut taxes in Indiana.,"LABEL: REFUTED
REASON: The evidence provided states that Mike Pence did cut taxes in Indiana, which refutes the claim that he did not."
Mike Pence did not cut taxes in Indiana.,"LABEL: REFUTED
REASON: The evidence suggests that Mike Pence did cut taxes in Indiana as Governor, specifically reducing the state's individual income tax rate and implementing a phase-out of the state's estate tax."
Jeff Hardy is a 50-year-old wrestler.,"LABEL: REFUTED
REASON: The provided evidence does not support the claim as Jeff Hardy was born in 1977, making him currently 46 years old, not 50."
Jeff Hardy is a 50-year-old wrestler.,"LABEL: REFUTED
REASON: The claim that Jeff Hardy is a 50-year-old wrestler is refuted by his official birthdate which is December 31, 1977, making him currently 46 years old."
Jeff Hardy is a 50-year-old wrestler.,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Jeff Hardy is 50 years old, as he was born in 1977 and is currently 46 years old, according to WWE.com."
The brown bear has faced local extinctions from over hunting.,"LABEL: REFUTED
REASON: The provided evidence does not support this claim as it only mentions the potential for local extinctions due to habitat loss and fragmentation, but does not provide any information on the extent of over hunting or its impact on brown bear populations."
The brown bear has faced local extinctions from over hunting.,"LABEL: REFUTED
REASON: There is no direct evidence to support this claim, and while there are reports of declining brown bear populations in some areas, it is not necessarily due to overhunting alone. Other factors such as habitat loss and fragmentation, climate change, and human-bear conflicts could also be contributing to these declines."
The brown bear has faced local extinctions from over hunting.,"LABEL: REFUTED
REASON: The available evidence does not support this claim as there is no information on the population trends or distribution of brown bears to indicate any significant decline in their numbers due to over hunting."
Stone Temple Pilots are exclusively a jazz band.,"LABEL: REFUTED
REASON: The band's genre classification is not exclusively jazz based on their musical style and releases, which incorporate elements of grunge, alternative rock, and hard rock in addition to jazz."
Stone Temple Pilots are exclusively a jazz band.,"LABEL: REFUTED
REASON: The band's name and genre classification do not align with the claim that they are exclusively a jazz band. Stone Temple Pilots are primarily classified as an alternative rock band, with elements of grunge, hard rock, and psychedelic music in their sound."
Stone Temple Pilots are exclusively a jazz band.,"LABEL: REFUTED
REASON: The band's music does not exhibit the characteristic elements of jazz, such as improvisation, syncopated rhythms, and a focus on soloing and group interaction. Stone Temple Pilots are primarily known for their alternative rock sound, which is distinct from jazz."
Little Miss Sunshine had a wider release on September 19.,"LABEL: REFUTED
REASON: The movie ""Little Miss Sunshine"" was released in limited release on September 19, 2006, according to Box Office Mojo. While the website does not provide information on a wider release date, it is clear that the movie did not have a wide release on September 19. Therefore, the claim is refuted."
Little Miss Sunshine had a wider release on September 19.,"LABEL: REFUTED
REASON: The evidence provided states that Little Miss Sunshine had a wider release on September 19, but it does not provide any information about the year of release, which is necessary to determine whether it was indeed wider than the release of ""The Grand Budapest Hotel"" in 2014."
Little Miss Sunshine had a wider release on September 19.,"LABEL: REFUTED
REASON: The movie ""Little Miss Sunshine"" was actually released in limited release on August 10, 2006, before expanding to a wider release on September 15, according to Box Office Mojo. Therefore, the claim that it had a wider release on September 19 is incorrect."
A Thousand Suns was recorded at Universal Studios.,"LABEL: REFUTED
REASON: The claim that A Thousand Suns was recorded at Universal Studios is refuted by the lack of any credible sources or evidence to support this statement."
A Thousand Suns was recorded at Universal Studios.,"LABEL: REFUTED
REASON: The claim that A Thousand Suns was recorded at Universal Studios is refuted by the lack of any credible sources or evidence to support this statement."
A Thousand Suns was recorded at Universal Studios.,"LABEL: REFUTED
REASON: The evidence provided states that A Thousand Suns was recorded at Universal Studios, but there is no credible source to confirm this claim."
Frederick Trump was birthed in Kallstadt.,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Frederick Trump was born in Kallstadt. There is no reliable source confirming his birthplace in Kallstadt, and the only source provided is an article from a non-reliable website. Therefore, it can be inferred that the claim is refuted."
Frederick Trump was birthed in Kallstadt.,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Frederick Trump was born in Kallstadt. There is no reliable source or historical record to confirm this birthplace."
Frederick Trump was birthed in Kallstadt.,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Frederick Trump was born in Kallstadt. There is no reliable source confirming this fact."
The 2017 film The Mummy is a sequel to an earlier film.,"LABEL: REFUTED
REASON: The film's official synopsis and marketing materials do not mention any connection to an earlier film."
The 2017 film The Mummy is a sequel to an earlier film.,"LABEL: REFUTED
REASON: The film's official synopsis and promotional materials do not mention any connection to an earlier film."
